"BookTopicID","TopicID","BookID"
"3748","7","1520"
"3749","23","1521"
"3750","42","1522"
"3751","141","1523"
"3752","42","1524"
"3753","22","1525"
"3754","89","1526"
"3755","9","1527"
"3756","10","1528"
"3757","104","1529"
"3758","103","1532"
"3759","75","1533"
"3760","53","1534"
"3761","83","1535"
"3762","14","1536"
"3763","77","1537"
"3764","47","1538"
"3765","79","1539"
"3766","15","1540"
"3767","15","1541"
"3768","83","1542"
"3769","8","1543"
"3770","7","1544"
"3771","37","1545"
"3772","42","1546"
"3773","113","1547"
"3774","113","1548"
"3775","5","1549"
"3776","14","1550"
"3777","76","1551"
"3778","76","1552"
"3779","76","1553"
"3780","76","1554"
"3781","76","1555"
"3782","3","1556"
"3783","75","1558"
"3784","89","1559"
"3785","143","1560"
"3786","31","1561"
"3787","116","1562"
"3788","86","1563"
"3789","104","1564"
"3790","63","1565"
"3791","51","1566"
"3792","75","1567"
"3793","257","1568"
"3794","146","1569"
"3795","22","1570"
"3796","23","1571"
"3797","7","1572"
"3798","108","1573"
"3799","76","1574"
"3800","29","1576"
"3801","75","1577"
"3803","42","1579"
"3804","76","1580"
"3805","23","1581"
"3806","29","1582"
"3807","103","1583"
"3808","113","1584"
"3809","26","1585"
"3810","14","1586"
"3811","14","1587"
"3812","14","1588"
"3813","12","1589"
"3814","21","1590"
"3815","89","1591"
"3816","40","1592"
"3817","116","1593"
"3818","14","1594"
"3819","116","1595"
"3820","116","1596"
"3821","53","1597"
"3822","7","1598"
"3823","15","1599"
"3824","140","1600"
"3825","23","1601"
"3826","15","1602"
"3827","257","1603"
"3828","34","1604"
"3829","79","1605"
"3830","75","1606"
"3831","10","1607"
"3832","63","1608"
"3833","10","1609"
"3834","90","1610"
"3835","28","1611"
"3837","179","1613"
"3838","112","1614"
"3839","14","1615"
"3840","142","1616"
"3841","22","1617"
"3842","181","1618"
"3843","75","1619"
"3844","80","1620"
"3845","10","1621"
"3846","72","1622"
"3847","72","1623"
"3848","72","1624"
"3849","72","1625"
"3850","72","1626"
"3851","28","1627"
"3852","9","1628"
"3853","103","1629"
"3854","34","1630"
"3855","208","1631"
"3856","89","1632"
"3857","85","1633"
"3858","85","1634"
"3859","85","1635"
"3860","85","1636"
"3861","85","1637"
"3862","257","1638"
"3863","100","1639"
"3864","181","1640"
"3865","48","1641"
"3866","48","1642"
"3867","48","1643"
"3868","48","1644"
"3869","48","1645"
"3870","48","1646"
"3871","48","1647"
"3872","48","1648"
"3873","48","1649"
"3874","48","1650"
"3875","48","1651"
"3876","48","1652"
"3877","48","1653"
"3878","48","1654"
"3879","48","1655"
"3880","48","1656"
"3881","168","1657"
"3882","78","1658"
"3883","113","1659"
"3884","9","1660"
"3885","42","1661"
"3886","25","1662"
"3887","26","1663"
"3888","26","1664"
"3889","257","1665"
"3890","89","1666"
"3891","10","1667"
"3892","10","1668"
"3893","61","1669"
"3894","61","1670"
"3895","42","1671"
"3896","34","1672"
"3897","22","1673"
"3898","14","1674"
"3899","43","1675"
"3900","21","1676"
"3901","72","1677"
"3902","54","1678"
"3903","21","1679"
"3904","29","1680"
"3905","8","1681"
"3906","42","1682"
"3907","42","1683"
"3908","83","1684"
"3909","83","1685"
"3910","23","1686"
"3911","23","1687"
"3912","22","1688"
"3913","22","1689"
"3914","42","1690"
"3915","33","1691"
"3916","22","1692"
"3917","15","1693"
"3918","10","1694"
"3919","81","1695"
"3920","37","1696"
"3921","81","1697"
"3922","53","1698"
"3923","12","1699"
"3924","19","1700"
"3925","103","1701"
"3926","14","1702"
"3927","142","1703"
"3930","116","1706"
"3931","116","1707"
"3932","12","1708"
"3933","76","1709"
"3934","119","1710"
"3935","71","1711"
"3936","46","1712"
"3937","46","1713"
"3938","46","1714"
"3939","46","1715"
"3940","15","1716"
"3941","12","1717"
"3942","14","1718"
"3943","71","1719"
"3944","68","1720"
"3945","108","1721"
"3946","26","1722"
"3947","14","1723"
"3948","42","1724"
"3949","42","1725"
"3950","42","1726"
"3951","26","1727"
"3952","34","1728"
"3953","182","1729"
"3954","30","1730"
"3955","42","1731"
"3956","9","1732"
"3957","7","1733"
"3958","31","1734"
"3959","14","1735"
"3960","14","1736"
"3961","14","1737"
"3962","71","1738"
"3963","108","1739"
"3964","5","1740"
"3965","58","1741"
"3966","10","1742"
"3967","10","1743"
"3968","7","1744"
"3969","34","1745"
"3970","10","1746"
"3971","10","1747"
"3972","7","1748"
"3973","14","1749"
"3974","14","1750"
"3975","14","1751"
"3976","51","1752"
"3977","54","1753"
"3978","184","1754"
"3979","184","1755"
"3980","184","1756"
"3981","184","1757"
"3982","184","1758"
"3984","184","1760"
"3985","184","1761"
"3986","184","1762"
"3987","184","1763"
"3988","184","1764"
"3989","184","1765"
"3990","184","1766"
"3991","184","1767"
"3992","184","1768"
"3993","184","1769"
"3994","184","1770"
"3995","184","1771"
"3996","184","1772"
"3997","184","1773"
"3998","184","1774"
"3999","184","1775"
"4000","184","1776"
"4001","184","1777"
"4002","82","1778"
"4003","14","1779"
"4004","15","1780"
"4005","22","1781"
"4007","22","1783"
"4008","23","1784"
"4009","42","1785"
"4010","57","1786"
"4011","181","1787"
"4012","92","1788"
"4013","15","1789"
"4014","21","1790"
"4015","12","1791"
"4016","10","1792"
"4017","42","1793"
"4018","89","1794"
"4019","22","1795"
"4020","26","1796"
"4021","5","1797"
"4022","5","1798"
"4023","185","1799"
"4024","185","1800"
"4025","185","1801"
"4026","185","1802"
"4027","185","1803"
"4028","112","1804"
"4029","42","1805"
"4030","10","1806"
"4031","10","1807"
"4032","7","1808"
"4033","207","1809"
"4034","48","1810"
"4035","86","1811"
"4036","22","1812"
"4037","70","1813"
"4038","25","1814"
"4039","10","1815"
"4040","26","1816"
"4041","10","1817"
"4042","10","1818"
"4043","78","1819"
"4044","10","1820"
"4045","42","1821"
"4046","80","1822"
"4047","103","1823"
"4049","14","1825"
"4050","24","1826"
"4051","34","1827"
"4052","42","1828"
"4053","78","1829"
"4054","90","1830"
"4055","257","1831"
"4056","22","1832"
"4057","22","1833"
"4058","48","1834"
"4059","108","1835"
"4060","42","1836"
"4061","89","1837"
"4062","10","1838"
"4063","57","1839"
"4064","10","1840"
"4065","10","1841"
"4066","103","1842"
"4067","9","1843"
"4068","26","1844"
"4069","61","1845"
"4070","34","1846"
"4071","34","1847"
"4072","22","1848"
"4073","137","1849"
"4074","89","1850"
"4075","112","1851"
"4076","110","1852"
"4077","187","1853"
"4078","187","1854"
"4079","187","1855"
"4080","187","1856"
"4081","26","1857"
"4082","23","1858"
"4083","23","1859"
"4084","10","1860"
"4085","5","1861"
"4086","89","1862"
"4087","89","1863"
"4088","78","1864"
"4089","10","1865"
"4090","7","1866"
"4091","85","1867"
"4092","85","1868"
"4093","85","1869"
"4094","21","1870"
"4095","72","1871"
"4096","9","1872"
"4097","61","1873"
"4098","116","1874"
"4099","42","1875"
"4100","37","1876"
"4101","15","1877"
"4102","101","1878"
"4103","83","1879"
"4105","26","1881"
"4106","51","1882"
"4107","47","1883"
"4108","9","1884"
"4109","80","1885"
"4110","161","1886"
"4111","5","1887"
"4112","113","1888"
"4113","78","1889"
"4114","113","1890"
"4115","26","1891"
"4116","14","1892"
"4117","15","1893"
"4118","15","1894"
"4119","31","1895"
"4120","27","1896"
"4121","20","1897"
"4122","20","1898"
"4123","20","1899"
"4124","20","1900"
"4125","20","1901"
"4126","20","1902"
"4127","20","1903"
"4128","20","1904"
"4129","20","1905"
"4130","20","1906"
"4131","20","1907"
"4132","20","1908"
"4133","20","1909"
"4134","20","1910"
"4135","20","1911"
"4136","20","1912"
"4137","20","1913"
"4138","20","1914"
"4139","20","1915"
"4140","20","1916"
"4141","20","1917"
"4142","20","1918"
"4143","20","1919"
"4144","20","1920"
"4145","20","1921"
"4146","20","1922"
"4147","20","1923"
"4148","20","1924"
"4149","20","1925"
"4150","20","1926"
"4151","20","1927"
"4152","20","1928"
"4153","20","1929"
"4154","20","1930"
"4155","20","1931"
"4156","20","1932"
"4157","20","1933"
"4158","20","1934"
"4159","20","1935"
"4160","20","1936"
"4161","20","1937"
"4162","20","1938"
"4163","20","1939"
"4164","20","1940"
"4165","20","1941"
"4166","20","1942"
"4167","20","1943"
"4168","20","1944"
"4169","20","1945"
"4170","20","1946"
"4171","20","1947"
"4172","20","1948"
"4173","20","1949"
"4174","20","1950"
"4175","20","1951"
"4176","20","1952"
"4177","20","1953"
"4178","20","1954"
"4179","20","1955"
"4180","20","1956"
"4181","20","1957"
"4182","20","1958"
"4183","20","1959"
"4184","20","1960"
"4185","20","1961"
"4186","20","1962"
"4187","20","1963"
"4188","20","1964"
"4189","20","1965"
"4190","20","1966"
"4191","20","1967"
"4192","20","1968"
"4193","20","1969"
"4194","20","1970"
"4195","20","1971"
"4196","20","1972"
"4197","20","1973"
"4198","20","1974"
"4199","20","1975"
"4200","20","1976"
"4201","20","1977"
"4202","20","1978"
"4203","20","1979"
"4204","20","1980"
"4205","20","1981"
"4206","20","1982"
"4207","20","1983"
"4208","20","1984"
"4209","20","1985"
"4210","20","1986"
"4211","20","1987"
"4212","20","1988"
"4213","20","1989"
"4214","20","1990"
"4215","20","1991"
"4216","20","1992"
"4217","20","1993"
"4218","20","1994"
"4219","20","1995"
"4220","20","1996"
"4221","20","1997"
"4222","20","1998"
"4223","20","1999"
"4224","20","2000"
"4225","20","2001"
"4226","20","2002"
"4227","20","2003"
"4228","20","2004"
"4229","20","2005"
"4230","20","2006"
"4231","20","2007"
"4232","20","2008"
"4233","20","2009"
"4234","20","2010"
"4235","20","2011"
"4236","15","2012"
"4237","83","2013"
"4238","14","2014"
"4239","22","2015"
"4240","264","2016"
"4241","68","2017"
"4242","15","2018"
"4243","89","2019"
"4244","89","2020"
"4245","24","2021"
"4246","37","2022"
"4247","207","2023"
"4248","10","2024"
"4249","10","2025"
"4250","10","2026"
"4251","137","2027"
"4252","89","2028"
"4253","196","2029"
"4254","75","2030"
"4255","181","2031"
"4256","116","2032"
"4257","63","2033"
"4258","63","2034"
"4259","63","2035"
"4260","63","2036"
"4261","68","2037"
"4262","34","2038"
"4263","34","2039"
"4264","34","2040"
"4265","80","2041"
"4266","14","2042"
"4267","14","2043"
"4268","119","2044"
"4269","14","2045"
"4270","189","2046"
"4271","189","2047"
"4272","189","2048"
"4273","189","2049"
"4274","189","2050"
"4275","189","2051"
"4276","189","2052"
"4277","101","2053"
"4278","143","2054"
"4279","15","2055"
"4280","10","2056"
"4281","104","2057"
"4282","22","2058"
"4283","53","2059"
"4284","14","2060"
"4285","196","2061"
"4286","89","2062"
"4287","42","2063"
"4288","14","2064"
"4289","166","2065"
"4290","72","2066"
"4291","10","2067"
"4292","92","2068"
"4293","89","2069"
"4294","78","2070"
"4295","1","2071"
"4296","48","2072"
"4297","101","2073"
"4298","177","2074"
"4299","15","2075"
"4300","22","2076"
"4301","26","2077"
"4302","22","2078"
"4303","14","2079"
"4304","26","2080"
"4305","23","2081"
"4306","207","2082"
"4307","116","2083"
"4308","104","2084"
"4309","68","2085"
"4310","83","2086"
"4311","92","2087"
"4312","75","2088"
"4313","75","2089"
"4314","89","2090"
"4315","15","2091"
"4316","8","2092"
"4317","42","2093"
"4318","281","2094"
"4319","10","2095"
"4320","10","2096"
"4321","250","2097"
"4322","26","2098"
"4323","7","2099"
"4324","108","2100"
"4325","71","2101"
"4326","25","2102"
"4327","71","2103"
"4328","22","2104"
"4329","112","2105"
"4331","22","2107"
"4332","15","2108"
"4333","22","2109"
"4334","196","2110"
"4335","22","2111"
"4336","14","2112"
"4337","26","2113"
"4338","116","2114"
"4339","83","2115"
"4340","42","2116"
"4341","250","2117"
"4342","60","2118"
"4343","60","2119"
"4344","116","2120"
"4345","68","2121"
"4346","113","2122"
"4347","28","2123"
"4348","28","2124"
"4349","22","2125"
"4350","22","2126"
"4351","83","2127"
"4352","26","2128"
"4353","61","2129"
"4354","63","2130"
"4355","63","2131"
"4356","29","2132"
"4357","196","2133"
"4358","5","2134"
"4359","63","2135"
"4360","22","2136"
"4361","22","2137"
"4362","14","2138"
"4363","9","2139"
"4364","123","2140"
"4365","43","2141"
"4366","86","2142"
"4367","196","2143"
"4368","10","2144"
"4369","7","2145"
"4370","42","2146"
"4371","68","2147"
"4372","42","2148"
"4373","26","2149"
"4374","85","2150"
"4375","63","2151"
"4376","59","2152"
"4377","14","2153"
"4378","70","2154"
"4379","34","2155"
"4380","80","2156"
"4381","89","2157"
"4382","28","2158"
"4383","28","2159"
"4384","26","2160"
"4385","103","2161"
"4386","86","2162"
"4387","103","2163"
"4388","9","2164"
"4389","143","2165"
"4390","49","2166"
"4391","10","2167"
"4392","190","2168"
"4393","181","2169"
"4394","9","2170"
"4395","22","2171"
"4396","53","2172"
"4397","22","2173"
"4398","108","2174"
"4399","6","2175"
"4400","6","2176"
"4401","6","2177"
"4402","6","2178"
"4403","34","2179"
"4404","7","2180"
"4405","26","2181"
"4406","191","2182"
"4407","191","2183"
"4408","191","2184"
"4409","191","2185"
"4410","191","2186"
"4411","14","2187"
"4412","89","2188"
"4413","42","2189"
"4414","42","2190"
"4415","42","2191"
"4416","140","2192"
"4417","86","2193"
"4418","57","2194"
"4419","76","2195"
"4420","208","2196"
"4421","208","2197"
"4422","29","2198"
"4423","58","2199"
"4424","90","2200"
"4425","116","2201"
"4426","22","2202"
"4427","22","2203"
"4428","76","2204"
"4429","108","2205"
"4430","76","2206"
"4431","14","2207"
"4432","76","2208"
"4433","22","2209"
"4434","22","2210"
"4435","26","2211"
"4436","26","2212"
"4437","14","2213"
"4438","16","2214"
"4439","22","2215"
"4440","14","2216"
"4441","54","2217"
"4442","76","2218"
"4443","76","2219"
"4444","19","2220"
"4445","19","2221"
"4446","168","2222"
"4447","63","2223"
"4448","100","2224"
"4449","100","2225"
"4450","41","2226"
"4451","22","2227"
"4452","22","2228"
"4453","42","2229"
"4454","19","2230"
"4456","116","2232"
"4457","22","2233"
"4458","22","2234"
"4459","22","2235"
"4460","19","2236"
"4461","76","2237"
"4462","76","2238"
"4463","76","2239"
"4464","22","2240"
"4465","196","2241"
"4467","26","2243"
"4469","14","120"
"4470","14","121"
"4471","14","122"
"4472","14","123"
"4473","22","184"
"4474","14","394"
"4476","14","421"
"4477","14","446"
"4478","14","626"
"4479","22","649"
"4480","14","654"
"4481","14","673"
"4482","14","779"
"4483","14","939"
"4484","14","947"
"4485","14","960"
"4486","14","971"
"4487","14","972"
"4488","14","1001"
"4489","14","1012"
"4490","14","1013"
"4491","14","1045"
"4492","14","1046"
"4493","14","1162"
"4494","14","1203"
"4495","14","1204"
"4496","14","1206"
"4497","14","1340"
"4498","14","1429"
"4499","14","1430"
"4500","22","1453"
"4501","14","1480"
"4502","14","1486"
"4503","14","1487"
"4504","22","1550"
"4505","14","1617"
"4506","14","1688"
"4507","14","1832"
"4508","14","1833"
"4509","14","1848"
"4510","14","2015"
"4511","14","2058"
"4512","14","2104"
"4514","14","2107"
"4515","14","2125"
"4516","14","2126"
"4517","14","2137"
"4518","14","2171"
"4519","14","2173"
"4520","14","2215"
"4521","14","2227"
"4522","14","2242"
"4525","103","440"
"4526","22","1007"
"4527","70","1164"
"4528","103","1530"
"4529","103","1531"
"4531","9","1575"
"4532","2","3"
"4534","207","2264"
"4535","68","2265"
"4536","199","2266"
"4537","199","2267"
"4538","199","2268"
"4539","15","2269"
"4540","7","2270"
"4541","7","2271"
"4542","103","2359"
"4545","42","2360"
"4546","34","2361"
"4547","24","2362"
"4548","34","2363"
"4549","104","2363"
"4550","34","2364"
"4551","10","2365"
"4552","201","2366"
"4553","75","2367"
"4554","49","2368"
"4555","15","2369"
"4556","10","2369"
"4557","7","2370"
"4558","14","2371"
"4559","15","2372"
"4560","10","2373"
"4561","49","2374"
"4562","70","2375"
"4563","61","2376"
"4564","49","2377"
"4565","203","2378"
"4566","68","2379"
"4567","75","2380"
"4568","59","2381"
"4569","70","2382"
"4570","19","2383"
"4571","89","2384"
"4572","93","2385"
"4573","68","2386"
"4574","61","2387"
"4575","23","2388"
"4576","203","2389"
"4577","34","2390"
"4578","15","2391"
"4579","68","2392"
"4580","78","2392"
"4581","59","2393"
"4582","134","2394"
"4583","89","2394"
"4584","51","2395"
"4585","80","2396"
"4586","199","2397"
"4587","68","2398"
"4588","207","2399"
"4589","255","2400"
"4590","281","2401"
"4591","68","2402"
"4592","251","2402"
"4594","42","2404"
"4595","26","2405"
"4596","68","2406"
"4597","201","2407"
"4598","213","2408"
"4599","255","2409"
"4600","90","2410"
"4601","9","2411"
"4602","10","2412"
"4603","42","2413"
"4604","25","2414"
"4605","42","2414"
"4606","68","2415"
"4607","134","2416"
"4608","89","2416"
"4609","3","2417"
"4610","142","2418"
"4611","23","2419"
"4612","143","2419"
"4613","68","2420"
"4614","23","2421"
"4615","143","2421"
"4616","41","2422"
"4617","71","2423"
"4618","216","2423"
"4619","213","2424"
"4620","31","2426"
"4621","134","2425"
"4625","29","2427"
"4626","26","2429"
"4627","29","2428"
"4629","218","2430"
"4630","207","2431"
"4631","92","2432"
"4632","159","2433"
"4633","15","2434"
"4634","86","2435"
"4635","9","2436"
"4636","77","2437"
"4637","26","2438"
"4638","10","2439"
"4639","75","2440"
"4640","42","2441"
"4641","226","2442"
"4642","53","2443"
"4643","7","2444"
"4646","15","2445"
"4650","252","2446"
"4651","226","2447"
"4653","63","2448"
"4655","81","2450"
"4656","92","2451"
"4657","116","2451"
"4658","75","2453"
"4659","14","2453"
"4660","14","2454"
"4661","34","2452"
"4662","230","2452"
"4663","42","2455"
"4664","34","2456"
"4665","24","2457"
"4667","15","2459"
"4668","31","2458"
"4671","41","2462"
"4672","80","2461"
"4673","15","2461"
"4674","41","2463"
"4675","2","2465"
"4676","142","2466"
"4678","92","2464"
"4679","42","2464"
"4681","22","2467"
"4682","216","2468"
"4683","90","2469"
"4684","207","2470"
"4685","92","2471"
"4686","68","2471"
"4687","77","2471"
"4688","68","2472"
"4689","238","2473"
"4690","237","2473"
"4691","null","2473"
"4692","34","2474"
"4693","80","2474"
"4694","92","2475"
"4696","92","2476"
"4697","86","2476"
"4698","92","2477"
"4699","78","2478"
"4700","7","2479"
"4701","80","2479"
"4702","15","2480"
"4703","281","2481"
"4704","10","2482"
"4705","63","2482"
"4706","7","2483"
"4707","90","2483"
"4708","104","2484"
"4710","158","2485"
"4712","72","2487"
"4713","255","2488"
"4714","10","2489"
"4715","63","2489"
"4716","25","2492"
"4717","42","2492"
"4719","59","2493"
"4720","238","2493"
"4721","134","2494"
"4722","104","2494"
"4723","10","2495"
"4724","63","2495"
"4725","68","2495"
"4726","207","2496"
"4728","142","2497"
"4729","10","2498"
"4730","89","2499"
"4731","41","2499"
"4732","10","2500"
"4734","10","2501"
"4735","15","2501"
"4736","42","2502"
"4737","31","2502"
"4738","10","2503"
"4739","92","2504"
"4740","34","2504"
"4742","49","2505"
"4743","70","2506"
"4745","90","2507"
"4746","51","2508"
"4747","249","2511"
"4748","249","2512"
"4749","10","2513"
"4750","63","2513"
"4751","15","2513"
"4752","252","2514"
"4753","25","2515"
"4754","42","2515"
"4755","53","1821"
"4756","53","1731"
"4757","14","40"
"4758","14","41"
"4759","90","613"
"4760","75","1255"
"4761","38","676"
"4762","116","441"
"4763","121","2517"
"4765","22","1513"
"4766","140","503"
"4767","115","1448"
"4768","75","213"
"4769","14","1140"
"4770","75","320"
"4771","75","750"
"4772","140","901"
"4773","10","172"
"4774","10","915"
"4775","23","1886"
"4776","90","796"
"4777","90","1573"
"4778","42","1127"
"4779","140","1778"
"4780","7","1531"
"4781","7","1530"
"4782","42","1606"
"4783","42","2518"
"4785","41","2519"
"4786","89","2519"
"4787","21","1234"
"4788","42","1525"
"4789","143","2130"
"4790","22","78"
"4791","22","1518"
"4792","140","188"
"4793","61","1014"
"4794","34","684"
"4795","116","1536"
"4796","75","415"
"4797","14","1707"
"4798","76","770"
"4799","166","1585"
"4800","21","1615"
"4801","42","2520"
"4802","10","2521"
"4803","10","2522"
"4804","89","1007"
"4805","116","1200"
"4806","14","193"
"4807","116","826"
"4808","26","382"
"4809","26","851"
"4810","10","902"
"4811","196","2186"
"4812","26","661"
"4813","26","1547"
"4814","26","1584"
"4815","26","2122"
"4816","26","349"
"4817","5","381"
"4818","89","789"
"4820","26","1548"
"4821","26","1659"
"4822","26","1888"
"4823","26","1890"
"4824","26","2065"
"4825","26","2133"
"4826","210","2411"
"4827","7","670"
"4828","14","731"
"4829","251","1681"
"4830","14","1590"
"4831","103","2270"
"4832","103","2271"
"4833","103","622"
"4834","103","2370"
"4835","47","1060"
"4836","207","152"
"4837","254","918"
"4838","254","920"
"4839","10","2460"
"4840","53","1867"
"4841","53","1868"
"4842","53","1869"
"4843","53","2150"
"4844","5","2477"
"4845","253","2518"
"4846","141","1454"
"4847","140","2523"
"4848","5","1260"
"4849","53","2449"
"4850","26","2407"
"4851","104","2469"
"4852","10","2432"
"4853","90","2460"
"4854","255","2135"
"4855","63","2471"
"4856","68","2475"
"4857","5","1788"
"4858","10","2504"
"4859","90","2442"
"4860","251","2436"
"4861","106","2388"
"4862","104","2524"
"4863","61","2525"
"4864","134","2526"
"4865","71","2527"
"4867","25","2528"
"4868","61","2529"
"4869","104","2530"
"4870","250","2531"
"4871","61","2532"
"4872","49","2533"
"4873","76","2534"
"4874","76","2535"
"4875","104","2536"
"4876","104","2537"
"4877","49","2538"
"4878","257","2540"
"4879","38","2540"
"4880","134","2542"
"4881","76","2544"
"4882","61","2546"
"4883","34","2549"
"4884","72","2551"
"4885","14","2551"
"4886","14","2552"
"4887","14","2553"
"4888","104","2554"
"4889","104","2555"
"4890","134","2556"
"4891","134","2557"
"4892","134","2558"
"4893","254","2496"
"4894","103","2559"
"4895","7","2559"
"4898","9","2564"
"4899","61","2565"
"4900","104","2566"
"4901","255","2567"
"4902","103","2568"
"4903","104","2569"
"4904","207","2570"
"4905","104","2571"
"4906","71","2572"
"4907","42","2573"
"4908","104","2574"
"4909","61","2575"
"4910","104","2576"
"4911","71","2577"
"4912","10","2578"
"4913","104","2579"
"4914","104","2580"
"4915","9","2581"
"4916","104","2582"
"4917","92","2583"
"4918","10","2583"
"4919","7","2584"
"4920","116","2584"
"4921","7","2585"
"4922","116","2585"
"4923","7","2586"
"4924","10","2587"
"4925","140","2588"
"4927","89","1696"
"4928","61","2589"
"4929","14","2032"
"4930","14","929"
"4931","14","339"
"4932","14","340"
"4933","14","35"
"4934","14","788"
"4935","14","698"
"4936","14","1706"
"4937","14","1125"
"4938","14","1593"
"4939","14","124"
"4940","14","341"
"4941","14","1595"
"4942","14","1596"
"4943","7","2590"
"4944","103","2590"
"4945","142","2591"
"4946","61","2591"
"4947","258","2592"
"4948","249","2595"
"4949","249","2594"
"4950","31","2594"
"4951","249","2597"
"4952","31","2597"
"4953","249","2598"
"4954","92","2599"
"4955","5","2599"
"4957","24","1326"
"4958","197","1209"
"4959","24","126"
"4960","24","1665"
"4961","197","1638"
"4962","53","1603"
"4963","29","1186"
"4964","255","1831"
"4965","38","793"
"4966","5","1568"
"4967","90","1544"
"4968","259","2601"
"4969","9","2601"
"4970","26","2602"
"4971","14","952"
"4972","14","1193"
"4973","138","82"
"4974","128","1639"
"4975","14","799"
"4977","14","801"
"4978","90","743"
"4979","42","1146"
"4980","116","228"
"4981","90","822"
"4982","90","821"
"4983","90","34"
"4984","181","1170"
"4985","90","640"
"4986","90","639"
"4987","90","1468"
"4988","14","342"
"4989","14","1473"
"4990","116","334"
"4991","116","1171"
"4992","90","784"
"4993","90","1735"
"4994","15","871"
"4995","42","1285"
"4996","89","864"
"4997","218","865"
"4998","15","1352"
"4999","12","1310"
"5000","12","2064"
"5001","12","1674"
"5002","12","1749"
"5003","12","2138"
"5004","12","861"
"5005","12","860"
"5006","113","1779"
"5007","12","1116"
"5008","12","726"
"5009","7","660"
"5010","15","2603"
"5011","42","2603"
"5012","10","2604"
"5013","10","2605"
"5014","134","2605"
"5015","89","745"
"5016","179","2608"
"5017","42","426"
"5018","42","793"
"5019","21","189"
"5020","14","189"
"5021","104","212"
"5022","81","2612"
"5023","271","2613"
"5024","272","2613"
"5025","196","2613"
"5026","271","2614"
"5027","272","2614"
"5028","196","2614"
"5029","31","2615"
"5030","273","2616"
"5031","42","2616"
"5032","196","2617"
"5033","9","2618"
"5034","116","2619"
"5035","116","2620"
"5036","116","2621"
"5037","116","2622"
"5038","116","2623"
"5039","116","2624"
"5041","134","2625"
"5042","134","2626"
"5043","104","2626"
"5044","284","2628"
"5045","7","2629"
"5046","103","2629"
"5047","108","2630"
"5048","5","2631"
"5049","104","2632"
"5052","275","2633"
"5054","275","2634"
"5055","10","2635"
"5057","275","2636"
"5059","275","2637"
"5060","104","2638"
"5061","238","2638"
"5063","275","2639"
"5065","275","2640"
"5067","275","2641"
"5069","275","2642"
"5071","275","2644"
"5072","104","2645"
"5073","277","2646"
"5074","86","2647"
"5075","104","2647"
"5076","278","2648"
"5077","284","2649"
"5078","271","2650"
"5079","272","2650"
"5080","10","2651"
"5081","61","2651"
"5082","10","2652"
"5083","280","2652"
"5084","90","2654"
"5087","255","2657"
"5088","216","2657"
"5089","71","2657"
"5090","59","2658"
"5091","15","2659"
"5092","59","2659"
"5093","284","2660"
"5094","15","2661"
"5095","59","2661"
"5096","170","2662"
"5097","15","2662"
"5099","46","2663"
"5100","257","2664"
"5101","255","2664"
"5102","7","1620"
"5103","115","2087"
"5104","282","2094"
"5105","250","1279"
"5106","250","1280"
"5107","250","1281"
"5108","10","2481"
"5109","7","436"
"5110","89","664"
"5111","22","412"
"5112","14","412"
"5113","253","620"
"5114","10","2401"
"5115","26","345"
"5116","31","2068"
"5117","80","1504"
"5120","21","2552"
"5121","23","2668"
"5122","134","2669"
"5123","104","2669"
"5125","275","2670"
"5126","75","2671"
"5127","42","2672"
"5128","10","2673"
"5129","15","2673"
"5130","42","2674"
"5131","42","2675"
"5132","24","2675"
"5133","42","2676"
"5134","284","2677"
"5135","216","2678"
"5136","9","180"
"5137","3","2679"
"5138","142","2672"
"5139","275","2656"
"5140","23","2459"
"5141","281","2680"
"5142","10","2680"
"5143","46","2681"
"5144","46","2682"
"5145","46","2683"
"5146","46","2684"
"5147","108","2685"
"5148","108","2685"
"5149","196","2686"
"5150","12","2687"
"5151","10","2688"
"5152","10","2689"
"5153","7","2689"
"5154","10","2690"
"5155","7","2690"
"5156","10","2693"
"5157","10","2695"
"5158","10","2696"
"5159","63","2696"
"5160","10","2697"
"5161","51","2697"
"5162","10","2698"
"5163","15","2699"
"5164","10","2699"
"5165","10","2700"
"5166","103","2700"
"5167","238","2700"
"5168","10","2701"
"5169","92","2702"
"5170","14","336"
"5171","103","2703"
"5172","103","2704"
"5173","103","2705"
"5174","103","2706"
"5175","103","2707"
"5176","103","2708"
"5177","28","2686"
"5178","103","2689"
"5179","103","2690"
"5182","59","2711"
"5185","59","2714"
"5186","15","2716"
"5187","78","2717"
"5188","152","2718"
"5189","10","2718"
"5190","15","2719"
"5191","152","2719"
"5192","15","2720"
"5193","9","2722"
"5194","9","2723"
"5195","23","2724"
"5196","21","2725"
"5197","116","1876"
"5198","249","2726"
"5199","255","2727"
"5200","26","2728"
"5201","255","2729"
"5202","257","2730"
"5203","255","2730"
"5204","255","2731"
"5205","257","2732"
"5206","257","2733"
"5207","77","2734"
"5208","51","2734"
"5209","255","2735"
"5210","257","2736"
"5211","255","2736"
"5212","255","2737"
"5213","92","2738"
"5214","255","2738"
"5215","255","2739"
"5216","255","2740"
"5217","103","2741"
"5218","15","2742"
"5219","29","2743"
"5220","5","2745"
"5221","257","2746"
"5222","255","2746"
"5223","281","2747"
"5224","5","2747"
"5225","201","2749"
"5226","90","2752"
"5227","226","2753"
"5228","226","2755"
"5229","226","2757"
"5230","12","2758"
